Country Code,Year,GDP_percentage,Running total
AZE,2009,7.050602519,81.20305148
AZE,2010,3.806491021,85.0095425
AZE,2011,-1.195842962,83.81369954
AZE,2012,0.816684128,84.63038367
AZE,2013,4.450020099,89.08040377
AZE,2014,1.475936941,90.55634071
AZE,2015,-0.103121365,90.45321934
AZE,2016,-4.17717168,86.27604766
AZE,2017,-0.778416126,85.49763154
AZE,2018,0.624486168,86.1221177
AZE,2019,1.635850481,87.75796818
AZE,2020,-4.952701739,82.80526645
AZE,2021,5.151500069,87.95676651
AZE,2022,4.233364908,92.19013142
BDI,1960,0,0
BDI,1961,-15.8701576,-15.8701576
BDI,1962,6.36524614,-9.50491146
BDI,1963,1.990095806,-7.514815654
BDI,1964,3.291863681,-4.222951973
BDI,1965,1.135990958,-3.086961015
BDI,1966,2.148048239,-0.938912776
BDI,1967,11.00195769,10.06304491
BDI,1968,-2.614791149,7.448253765
BDI,1969,-3.532314832,3.915938933
BDI,1970,18.77954909,22.69548802
BDI,1971,0.330633087,23.02612111
BDI,1972,-6.328783605,16.69733751
BDI,1973,7.120848924,23.81818643
BDI,1974,-3.129500277,20.68868615
BDI,1975,-1.697838278,18.99084787
BDI,1976,5.641818047,24.63266592
BDI,1977,8.729453857,33.36211978
BDI,1978,-3.686737537,29.67538224
BDI,1979,-0.743761011,28.93162123
BDI,1980,-3.116110978,25.81551025
BDI,1981,7.719722199,33.53523245
BDI,1982,-3.451393023,30.08383943
BDI,1983,0.989196177,31.07303561
BDI,1984,-2.238831128,28.83420448
BDI,1985,9.393995728,38.22820021
BDI,1986,1.331646653,39.55984686
BDI,1987,3.1290065,42.68885336
BDI,1988,2.758384458,45.44723782
BDI,1989,-0.571550672,44.87568714
BDI,1990,1.42189607,46.29758321
BDI,1991,2.913068415,49.21065163
BDI,1992,-1.597561735,47.61308989
BDI,1993,-3.069248456,44.54384144
BDI,1994,-4.36690134,40.1769401
BDI,1995,-13.29592729,26.88101281
BDI,1996,-7.964692393,18.91632042
BDI,1997,-1.479610111,17.4367103
BDI,1998,2.815176025,20.25188633
BDI,1999,-3.329950483,16.92193585
BDI,2000,-2.86056588,14.06136997
BDI,2001,-0.439187877,13.62218209
BDI,2002,1.568534631,15.19071672
BDI,2003,-4.274588198,10.91612852
BDI,2004,1.010882046,11.92701057
BDI,2005,-2.764880494,9.162130074
BDI,2006,1.706713839,10.86884391
BDI,2007,-0.277700517,10.5911434
BDI,2008,0.637154646,11.22829804
BDI,2009,-1.327694607,9.900603435
BDI,2010,0.318221818,10.21882525
BDI,2011,0.41151196,10.63033721
BDI,2012,0.824080966,11.45441818
BDI,2013,1.263599334,12.71801751
BDI,2014,0.810602801,13.52862031
BDI,2015,-5.980495612,7.548124702
BDI,2016,-2.20613383,5.341990872
BDI,2017,-1.772646486,3.569344386
BDI,2018,-1.377139622,2.192204764
BDI,2019,-1.457193033,0.735011731
BDI,2020,-2.508461168,-1.773449437
BDI,2021,0.38116664,-1.392282797
BDI,2022,-0.824628147,-2.216910944
BEL,1960,0,0
BEL,1961,4.630257134,4.630257134
BEL,1962,4.794034518,9.424291652
BEL,1963,3.574353541,12.99864519
BEL,1964,5.949139356,18.94778455
BEL,1965,2.624444661,21.57222921
BEL,1966,2.461462453,24.03369166
BEL,1967,3.291575742,27.32526741
BEL,1968,3.785044364,31.11031177
BEL,1969,6.328283647,37.43859542
BEL,1970,5.478790451,42.91738587
BEL,1971,3.79648857,46.71387444
BEL,1972,4.88408824,51.59796268
BEL,1973,6.047488699,57.64545138
BEL,1974,4.236777496,61.88222887
BEL,1975,-2.248829646,59.63339923
BEL,1976,5.464140019,65.09753925
BEL,1977,0.501978717,65.59951796
BEL,1978,2.74598979,68.34550775
BEL,1979,2.249127516,70.59463527
BEL,1980,4.329008275,74.92364354
BEL,1981,-0.276653455,74.64699009
BEL,1982,0.62232907,75.26931916
BEL,1983,0.319812264,75.58913142
BEL,1984,2.467921562,78.05705298
BEL,1985,1.621518975,79.67857196
BEL,1986,1.786469656,81.46504162
BEL,1987,2.219478116,83.68451973
BEL,1988,4.39079501,88.07531474
BEL,1989,3.093999126,91.16931387
BEL,1990,2.830267975,93.99958184
BEL,1991,1.455371726,95.45495357
BEL,1992,1.11956586,96.57451943
BEL,1993,-1.34799971,95.22651972
BEL,1994,2.909318769,98.13583849
BEL,1995,2.170550274,100.3063888
BEL,1996,1.123669018,101.4300578
BEL,1997,3.542789064,104.9728468
BEL,1998,1.744323895,106.7171707
BEL,1999,3.305706514,110.0228773
BEL,2000,3.465452571,113.4883298
BEL,2001,0.75248291,114.2408127
BEL,2002,1.251984606,115.4927973
BEL,2003,0.61587978,116.1086771
BEL,2004,3.123928918,119.232606
BEL,2005,1.760455594,120.9930616
BEL,2006,1.8781832,122.8712448
BEL,2007,2.918338349,125.7895832
BEL,2008,-0.343452718,125.4461305
BEL,2009,-2.80592074,122.6402097
BEL,2010,1.928764196,124.5689739
BEL,2011,0.38003457,124.9490085
BEL,2012,0.116402578,125.0654111
BEL,2013,-0.013148386,125.0522627
BEL,2014,1.128595725,126.1808584
BEL,2015,1.451893368,127.6327518
BEL,2016,0.755268919,128.3880207
BEL,2017,1.228866236,129.6168869
BEL,2018,1.330652227,130.9475392
BEL,2019,1.710374927,132.6579141
BEL,2020,-5.769592438,126.8883216
BEL,2021,5.787660737,132.6759824
BEL,2022,2.571040719,135.2470231
BEN,1960,0,0
BEN,1961,1.567326573,1.567326573
BEN,1962,-4.993676617,-3.426350044
BEN,1963,2.952292991,-0.474057053
BEN,1964,4.762979389,4.288922336
BEN,1965,3.36090141,7.649823746
BEN,1966,1.614799973,9.264623719
BEN,1967,-0.879979557,8.384644162
BEN,1968,1.785008812,10.16965297
BEN,1969,0.794771018,10.96442399
BEN,1970,-0.005256119,10.95916787
BEN,1971,-3.568023486,7.391144387
BEN,1972,4.132663276,11.52380766
BEN,1973,1.425605247,12.94941291
BEN,1974,1.026157544,13.97557045
BEN,1975,-7.074781783,6.900788671
BEN,1976,-1.495413472,5.405375199
BEN,1977,2.434154265,7.839529464
BEN,1978,-1.263765676,6.575763788
BEN,1979,3.810781027,10.38654482
BEN,1980,3.953561799,14.34010661
BEN,1981,6.951778616,21.29188523
BEN,1982,-0.609693402,20.68219183
BEN,1983,-7.033840201,13.64835163
BEN,1984,4.87416509,18.52251672
BEN,1985,4.452942663,22.97545938
BEN,1986,-0.788228017,22.18723136
BEN,1987,-4.386547403,17.80068396
BEN,1988,0.348282456,18.14896642
BEN,1989,-5.742503605,12.40646281
BEN,1990,5.712445594,18.11890841
BEN,1991,1.082571177,19.20147958
BEN,1992,-0.14985962,19.05161996
BEN,1993,1.228883488,20.28050345
BEN,1994,-1.720724529,18.55977892
BEN,1995,3.885942391,22.44572131
BEN,1996,1.678298827,24.12402014
BEN,1997,2.702447716,26.82646786
BEN,1998,0.84800005,27.67446791
BEN,1999,2.169593733,29.84406164
BEN,2000,2.689647379,32.53370902
BEN,2001,2.207364924,34.74107394
BEN,2002,1.548959248,36.29003319
BEN,2003,0.372024802,36.66205799
BEN,2004,1.316512038,37.97857003
BEN,2005,-1.467813821,36.51075621
BEN,2006,0.811410157,37.32216637
BEN,2007,2.982053319,40.30421968
BEN,2008,1.849625069,42.15384475
BEN,2009,-0.648436891,41.50540786
BEN,2010,-0.839355824,40.66605204
BEN,2011,-0.007428192,40.65862385
BEN,2012,1.800064493,42.45868834
BEN,2013,4.127606235,46.58629457
BEN,2014,3.290504999,49.87679957
BEN,2015,-1.181684836,48.69511474
BEN,2016,0.335852248,49.03096699
BEN,2017,2.603550233,51.63451722
BEN,2018,3.624268216,55.25878543
BEN,2019,3.824507565,59.083293
BEN,2020,0.951937861,60.03523086
BEN,2021,4.238708959,64.27393982
BEN,2022,3.420679455,67.69461927
BFA,1960,0,0
BFA,1961,2.552273052,2.552273052
BFA,1962,4.584353889,7.136626941
BFA,1963,-2.733075016,4.403551925
BFA,1964,0.722415694,5.125967619
BFA,1965,2.118573214,7.244540833
BFA,1966,-1.089843815,6.154697018
BFA,1967,7.03057027,13.18526729
BFA,1968,1.33130746,14.51657475
BFA,1969,0.294221708,14.81079646
BFA,1970,-1.594259073,13.21653738
BFA,1971,-0.294598743,12.92193864
BFA,1972,0.593348565,13.51528721
BFA,1973,-1.292782802,12.2225044
BFA,1974,6.299980301,18.5224847
BFA,1975,0.979790815,19.50227552
BFA,1976,6.26161822,25.76389374
BFA,1977,-1.926009085,23.83788465
BFA,1978,2.044067922,25.88195258
BFA,1979,1.020612249,26.90256483
BFA,1980,-1.864124866,25.03843996
BFA,1981,1.463499881,26.50193984
BFA,1982,6.598062604,33.10000244
BFA,1983,-2.443634765,30.65636768
BFA,1984,-4.570083431,26.08628425
BFA,1985,5.420509778,31.50679403
BFA,1986,4.948095392,36.45488942
BFA,1987,-2.923144419,33.531745
BFA,1988,3.002567428,36.53431243
BFA,1989,-0.508371835,36.02594059
BFA,1990,-3.173227944,32.85271265
BFA,1991,6.348168294,39.20088094
BFA,1992,-2.205514145,36.9953668
BFA,1993,0.921974042,37.91734084
BFA,1994,-1.206820025,36.71052081
BFA,1995,3.041040495,39.75156131
BFA,1996,8.214114979,47.96567629
BFA,1997,3.622726386,51.58840267
BFA,1998,4.398136185,55.98653886
BFA,1999,4.299232007,60.28577087
BFA,2000,-1.106850828,59.17892004
BFA,2001,3.420372815,62.59929285
BFA,2002,1.193156955,63.79244981
BFA,2003,4.507163311,68.29961312
BFA,2004,1.250803724,69.55041684
BFA,2005,5.293432973,74.84384982
BFA,2006,2.986692134,77.83054195
BFA,2007,1.001302627,78.83184458
BFA,2008,2.731085634,81.56293021
BFA,2009,-0.012474271,81.55045594
BFA,2010,5.305144555,86.8556005
BFA,2011,3.502706594,90.35830709
BFA,2012,3.273591496,93.63189859
BFA,2013,2.657295331,96.28919392
BFA,2014,1.263996385,97.5531903
BFA,2015,0.877785605,98.43097591
BFA,2016,2.893498327,101.3244742
BFA,2017,3.203256836,104.5277311
BFA,2018,3.693513328,108.2212444
BFA,2019,2.868728152,111.0899725
BFA,2020,-0.773847474,110.3161251
BFA,2021,4.110140346,114.4262654
BFA,2022,-1.085587186,113.3406782
BGD,1960,0,0
BGD,1961,3.019801659,3.019801659
BGD,1962,2.338669316,5.358470975
BGD,1963,-3.405413917,1.953057058
BGD,1964,7.668926369,9.621983427
BGD,1965,-1.391020978,8.230962449
BGD,1966,-0.437251747,7.793710702
BGD,1967,-4.781817458,3.011893244
BGD,1968,6.25388242,9.265775664
BGD,1969,-1.65479154,7.610984124
BGD,1970,3.00061464,10.61159876
BGD,1971,-6.632846648,3.978752116
BGD,1972,-15.17765876,-11.19890664
BGD,1973,0.714228599,-10.48467805
BGD,1974,6.88326498,-3.601413065
BGD,1975,-6.338391778,-9.939804843
BGD,1976,3.337678291,-6.602126552
BGD,1977,0.363427679,-6.238698873
BGD,1978,4.571541474,-1.667157399
BGD,1979,2.369812015,0.702654616
BGD,1980,-1.609286099,-0.906631483
BGD,1981,4.464474801,3.557843318
BGD,1982,-0.634262574,2.923580744
BGD,1983,1.039844812,3.963425556
BGD,1984,2.014701336,5.978126892
BGD,1985,0.730590409,6.708717301
BGD,1986,1.721851265,8.430568566
BGD,1987,1.481432356,9.912000922
BGD,1988,0.223515735,10.13551666
BGD,1989,0.674980729,10.81049739
BGD,1990,3.400369596,14.21086698
BGD,1991,1.500470719,15.7113377
BGD,1992,3.519728548,19.23106625
BGD,1993,2.729706135,21.96077238
BGD,1994,1.9167073,23.87747968
BGD,1995,3.177185503,27.05466519
BGD,1996,2.706249817,29.760915
BGD,1997,2.638487151,32.39940216
BGD,1998,3.222149859,35.62155201
BGD,1999,2.684717105,38.30626912
BGD,2000,3.305900935,41.61217005
BGD,2001,3.100436692,44.71260675
BGD,2002,1.92168942,46.63429617
BGD,2003,2.926134543,49.56043071
BGD,2004,3.50574324,53.06617395
BGD,2005,4.930968205,57.99714215
BGD,2006,5.388330716,63.38547287
BGD,2007,5.939181515,69.32465439
BGD,2008,5.076730248,74.40138463
BGD,2009,4.124685807,78.52607044
BGD,2010,4.373484667,82.89955511
BGD,2011,5.174520875,88.07407598
BGD,2012,5.20499112,93.2790671
BGD,2013,4.678721918,97.95778902
BGD,2014,4.747779227,102.7055682
BGD,2015,5.291060808,107.9966291
BGD,2016,5.803210398,113.7998395
BGD,2017,5.266455113,119.0662946
BGD,2018,6.080237769,125.1465323
BGD,2019,6.687654398,131.8341867
BGD,2020,2.271109279,134.105296
BGD,2021,5.716649087,139.8219451
BGD,2022,5.954844841,145.7767899
BGR,1980,0,0
BGR,1981,4.551144229,4.551144229
BGR,1982,2.032294164,6.583438393
BGR,1983,3.172520882,9.755959275
BGR,1984,3.154807366,12.91076664
BGR,1985,2.684953395,15.59572004
BGR,1986,4.235241268,19.8309613
BGR,1987,5.898612494,25.7295738
BGR,1988,10.82009085,36.54966465
BGR,1989,-2.151690705,34.39797394
BGR,1990,-7.463207654,26.93476629
BGR,1991,-7.534068849,19.40069744
BGR,1992,-6.271263865,13.12943358
BGR,1993,-0.691213558,12.43822002
BGR,1994,2.164358868,14.60257889
BGR,1995,3.314187592,17.91676648
BGR,1996,5.749368903,23.66613538
BGR,1997,-13.59092295,10.07521243
BGR,1998,4.484025658,14.55923809
BGR,1999,-7.881073101,6.678164987
BGR,2000,5.10505562,11.78322061
BGR,2001,5.911159599,17.69438021
BGR,2002,8.195215514,25.88959572
BGR,2003,6.074062384,31.9636581
BGR,2004,7.317405526,39.28106363
BGR,2005,7.865500223,47.14656385
BGR,2006,7.616849629,54.76341348
BGR,2007,7.37801683,62.14143031
BGR,2008,6.863490701,69.00492101
BGR,2009,-2.646640961,66.35828005
BGR,2010,2.212431063,68.57071112
BGR,2011,2.758011774,71.32872289
BGR,2012,1.340217109,72.66894
BGR,2013,-0.00242338,72.66651662
BGR,2014,1.542387921,74.20890454
BGR,2015,4.090107686,78.29901223
BGR,2016,3.765068555,82.06408078
BGR,2017,3.515538335,85.57961912
BGR,2018,3.42891057,89.00852969
BGR,2019,4.773056073,93.78158576
BGR,2020,-3.380400724,90.40118503
BGR,2021,8.515249594,98.91643463
BGR,2022,9.958463513,108.8748981
BHR,1980,0,0
BHR,1981,-9.038253124,-9.038253124
BHR,1982,-10.76844038,-19.8066935
BHR,1983,2.761484804,-17.0452087
BHR,1984,1.385525437,-15.65968326
BHR,1985,-8.081834962,-23.74151823
BHR,1986,-2.372826542,-26.11434477
BHR,1987,6.525762553,-19.58858221
BHR,1988,3.287046313,-16.3015359
BHR,1989,-3.048395983,-19.34993188
BHR,1990,0.992712757,-18.35721913
BHR,1991,7.49120497,-10.86601416
BHR,1992,3.023473723,-7.842540434
BHR,1993,9.076230444,1.23369001
BHR,1994,-3.52857225,-2.29488224
BHR,1995,0.593021768,-1.701860472
BHR,1996,0.848609082,-0.85325139
BHR,1997,-0.048396791,-0.901648181
BHR,1998,1.69827355,0.796625369
BHR,1999,1.339020825,2.135646194
BHR,2000,2.442157461,4.577803655
BHR,2001,-0.14972112,4.428082535
BHR,2002,0.8533771,5.281459635
BHR,2003,2.208243364,7.489702999
BHR,2004,-0.103815979,7.38588702
BHR,2005,-1.336449595,6.049437425
BHR,2006,-1.105353022,4.944084403
BHR,2007,1.055400516,5.999484919
BHR,2008,-0.434970499,5.56451442
BHR,2009,-3.468434461,2.096079959
BHR,2010,1.394890732,3.490970691
BHR,2011,2.115445699,5.60641639
BHR,2012,2.638951394,8.245367784
BHR,2013,2.347595883,10.59296367
BHR,2014,0.413894139,11.00685781
BHR,2015,-1.352381521,9.654476285
BHR,2016,0.06723301,9.721709295
BHR,2017,0.913957633,10.63566693
BHR,2018,0.016786109,10.65245304
BHR,2019,1.698724144,12.35117718
BHR,2020,-3.565598605,8.785578576
BHR,2021,3.666329656,12.45190823
BHR,2022,4.222105997,16.67401423
BHS,1960,0,0
BHS,1961,5.405126233,5.405126233
BHS,1962,5.127225789,10.53235202
BHS,1963,5.246125139,15.77847716
BHS,1964,5.608079921,21.38655708
BHS,1965,5.802707709,27.18926479
BHS,1966,4.4055418,31.59480659
BHS,1967,4.835840026,36.43064662
BHS,1968,3.66500901,40.09565563
BHS,1969,4.383165726,44.47882135
BHS,1970,-9.012213021,35.46660833
BHS,1971,-1.297178496,34.16942984
BHS,1972,-5.918306557,28.25112328
BHS,1973,5.132387065,33.38351034
BHS,1974,-18.52381258,14.85969776
BHS,1975,-16.53929731,-1.679599546
BHS,1976,3.033976045,1.354376499
BHS,1977,6.85397272,8.208349219
BHS,1978,11.79945257,20.00780179
BHS,1979,23.60416185,43.61196364
BHS,1980,4.436312215,48.04827585
BHS,1981,-10.90046583,37.14781002
BHS,1982,4.759101621,41.90691165
BHS,1983,1.66642452,43.57333617
BHS,1984,12.00291653,55.5762527
BHS,1985,2.796405764,58.37265846
BHS,1986,-0.179242552,58.19341591
BHS,1987,1.045033564,59.23844947
BHS,1988,0.410835213,59.64928468
BHS,1989,4.700864057,64.35014874
BHS,1990,-3.481588741,60.86856
BHS,1991,-6.04880613,54.81975387
BHS,1992,-5.843050602,48.97670327
BHS,1993,-1.847236076,47.12946719
BHS,1994,1.102406217,48.23187341
BHS,1995,2.442431009,50.67430442
BHS,1996,2.385033542,53.05933796
BHS,1997,5.070879768,58.13021773
BHS,1998,-6.086230946,52.04398678
BHS,1999,10.49006117,62.53404795
BHS,2000,2.629682064,65.16373002
BHS,2001,1.1892679,66.35299792
BHS,2002,1.359063337,67.71206125
BHS,2003,-2.573648591,65.13841266
BHS,2004,-0.469561177,64.66885149
BHS,2005,1.993583704,66.66243519
BHS,2006,1.104087361,67.76652255
BHS,2007,0.027989689,67.79451224
BHS,2008,-3.704404799,64.09010744
BHS,2009,-5.545775183,58.54433226
BHS,2010,0.119788587,58.66412084
BHS,2011,-0.631937739,58.03218311
BHS,2012,1.977657978,60.00984108
BHS,2013,-3.767283671,56.24255741
BHS,2014,0.936220395,57.17877781
BHS,2015,0.079669848,57.25844766
BHS,2016,-0.894538414,56.36390924
BHS,2017,1.634018139,57.99792738
BHS,2018,0.804149057,58.80207644
BHS,2019,-1.394387494,57.40768894
BHS,2020,-23.86836277,33.53932617
BHS,2021,16.57311705,50.11244322
BHS,2022,13.78928204,63.90172526
BIH,1994,0,0
BIH,1995,21.18015808,21.18015808
BIH,1996,81.35516538,102.5353235
BIH,1997,29.74152353,132.276847
BIH,1998,13.70910001,145.985947
BIH,1999,8.598349351,154.5842964
BIH,2000,12.05488255,166.6391789
BIH,2001,2.042863604,168.6820425
BIH,2002,4.940438543,173.622481
BIH,2003,4.230918332,177.8533994
BIH,2004,7.374875475,185.2282749
BIH,2005,5.129516204,190.3577911
BIH,2006,6.354630872,196.7124219
BIH,2007,7.183286711,203.8957086
BIH,2008,7.168092787,211.0638014
BIH,2009,-1.362529167,209.7012723
BIH,2010,2.62997049,212.3312428
BIH,2011,2.792141415,215.1233842
BIH,2012,1.034339285,216.1577235
BIH,2013,3.957296129,220.1150196
BIH,2014,2.47075228,222.5857719
BIH,2015,5.698303515,228.2840754
BIH,2016,4.527613112,232.8116885
BIH,2017,4.473386407,237.2850749
BIH,2018,5.045838146,242.330913
BIH,2019,4.09411575,246.4250288
BIH,2020,-1.778703887,244.6463249
BIH,2021,8.949991429,253.5963163
BIH,2022,5.099057811,258.6953741
BLR,1990,0,0
BLR,1991,-1.245567019,-1.245567019
BLR,1992,-9.798383809,-11.04395083
BLR,1993,-7.803769961,-18.84772079
BLR,1994,-11.59557512,-30.44329591
BLR,1995,-10.1088528,-40.55214871
BLR,1996,3.146686066,-37.40546264
BLR,1997,11.8639522,-25.54151044
BLR,1998,8.889364506,-16.65214594
BLR,1999,3.866378654,-12.78576728
BLR,2000,6.299636448,-6.486130835
BLR,2001,5.263892131,-1.222238704
BLR,2002,5.716082411,4.493843707
BLR,2003,7.794917912,12.28876162
BLR,2004,12.21261832,24.50137994
BLR,2005,10.14976717,34.65114711
BLR,2006,10.6755868,45.32673391
BLR,2007,9.099459979,54.42619389
BLR,2008,10.58130499,65.00749888
BLR,2009,0.446705796,65.45420467
BLR,2010,8.034088134,73.48829281
BLR,2011,5.625881186,79.11417399
BLR,2012,1.846520268,80.96069426
BLR,2013,1.042243413,82.00293768
BLR,2014,1.669105131,83.67204281
BLR,2015,-3.957343643,79.71469916
BLR,2016,-2.611299318,77.10339985
BLR,2017,2.644247088,79.74764693
BLR,2018,3.37043437,83.1180813
BLR,2019,1.651118196,84.7691995
BLR,2020,-0.251386576,84.51781292
BLR,2021,3.290821506,87.80863443
BLR,2022,-3.725826822,84.08280761
BLZ,1960,0,0
BLZ,1961,2.258698707,2.258698707
BLZ,1962,2.241655825,4.500354532
BLZ,1963,2.117593133,6.617947665
BLZ,1964,1.997584087,8.615531752
BLZ,1965,1.86183459,10.47736634
BLZ,1966,1.645035812,12.12240215
BLZ,1967,1.759448485,13.88185064
BLZ,1968,4.17496151,18.05681215
BLZ,1969,2.15277401,20.20958616
BLZ,1970,2.415160105,22.62474626
BLZ,1971,2.113202622,24.73794889
BLZ,1972,8.488183008,33.22613189
BLZ,1973,3.839808994,37.06594089
BLZ,1974,12.01930585,49.08524674
BLZ,1975,1.86549858,50.95074532
BLZ,1976,-2.033774928,48.91697039
BLZ,1977,4.375780649,53.29275104
BLZ,1978,5.784653639,59.07740468
BLZ,1979,5.32609203,64.40349671
BLZ,1980,10.84956914,75.25306585
BLZ,1981,-1.334680696,73.91838515
BLZ,1982,-2.496725483,71.42165967
BLZ,1983,-4.428238587,66.99342108
BLZ,1984,-0.369728067,66.62369302
BLZ,1985,-1.28356216,65.34013086
BLZ,1986,2.191569446,67.5317003
BLZ,1987,8.281355909,75.81305621
BLZ,1988,7.378017598,83.19107381
BLZ,1989,10.55671961,93.74779342
BLZ,1990,9.066681722,102.8144751
BLZ,1991,9.137893136,111.9523683
BLZ,1992,9.778566256,121.7309345
BLZ,1993,4.115190339,125.8461249
BLZ,1994,-1.943300411,123.9028245
BLZ,1995,-1.901187531,122.0016369
BLZ,1996,-1.998032421,120.0036045
BLZ,1997,0.111778475,120.115383
BLZ,1998,0.32739479,120.4427778
BLZ,1999,5.288195129,125.7309729
BLZ,2000,9.39899286,135.1299658
BLZ,2001,1.784486467,136.9144522
BLZ,2002,1.874493966,138.7889462
BLZ,2003,6.013910049,144.8028562
BLZ,2004,1.504839261,146.3076955
BLZ,2005,-0.807645036,145.5000505
BLZ,2006,1.559296811,147.0593473
BLZ,2007,0.340204416,147.3995517
BLZ,2008,-4.257774011,143.1417777
BLZ,2009,-3.145662282,139.9961154
BLZ,2010,-1.238076017,138.7580394
BLZ,2011,-2.358493725,136.3995457
BLZ,2012,1.54089716,137.9404428
BLZ,2013,2.215709713,140.1561525
BLZ,2014,1.830444324,141.9865969
BLZ,2015,1.203028528,143.1896254
BLZ,2016,-1.91523472,141.2743907
BLZ,2017,-3.631144448,137.6432462
BLZ,2018,-0.847617048,136.7956292
BLZ,2019,2.614217232,139.4098464
BLZ,2020,-14.68046614,124.7293803
BLZ,2021,13.74926997,138.4786502
BLZ,2022,10.6786901,149.1573403
BMU,1960,0,0
BMU,1961,2.149274724,2.149274724
BMU,1962,2.003969956,4.15324468
BMU,1963,-1.260754717,2.892489963
BMU,1964,8.383374234,11.2758642
BMU,1965,2.250778443,13.52664264
BMU,1966,12.34545455,25.87209719
BMU,1967,11.0966736,36.96877079
BMU,1968,0.178748759,37.14751955
BMU,1969,1.520936741,38.66845629
BMU,1970,4.37934159,43.04779788
BMU,1971,4.195283883,47.24308176
BMU,1972,2.564073979,49.80715574
BMU,1973,2.238205024,52.04536077
BMU,1974,1.632827387,53.67818815
BMU,1975,4.551271532,58.22945969
BMU,1976,8.529004076,66.75846376
BMU,1977,5.500816286,72.25928005
BMU,1978,1.074229338,73.33350939
BMU,1979,1.768239125,75.10174851
BMU,1980,6.226141897,81.32789041
BMU,1981,1.674235544,83.00212595
BMU,1982,-5.966959638,77.03516631
BMU,1983,1.131648138,78.16681445
BMU,1984,-0.396562991,77.77025146
BMU,1985,-2.821585921,74.94866554
BMU,1986,5.766965249,80.71563079
BMU,1987,2.912453111,83.6280839
BMU,1988,3.168090119,86.79617402
BMU,1989,-0.399432874,86.39674114
BMU,1990,-0.798461538,85.59827961
BMU,1991,-3.035881339,82.56239827
BMU,1992,0.666851964,83.22925023
BMU,1993,2.457765924,85.68701616
BMU,1994,-0.095697515,85.59131864
BMU,1995,3.654763146,89.24608179
BMU,1996,1.946947479,91.19302927
BMU,1997,3.963724659,95.15675392
BMU,1998,3.139627286,98.29638121
BMU,1999,2.805721748,101.102103
BMU,2000,8.348324206,109.4504272
BMU,2001,6.071369138,115.5217963
